month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2022-11-01,B DIVISION,M,peak,"2,230,906.5","2.0279763","0.53879344","4,524,225","1,201,997.8","495,386",22.205593%,77.79441%
2022-11-01,B DIVISION,N,offpeak,"2,216,483","1.513124","0.8991929","3,353,813.5","1,993,045.8","444,826.6",20.06903%,79.930973%
2022-11-01,B DIVISION,N,peak,"2,541,592","1.4615948","0.544558","3,714,777.5","1,384,044.1","439,739.8",17.301746%,82.698256%
2022-11-01,B DIVISION,Q,offpeak,"3,096,663.5","1.7220517","1.03326","5,332,614.5","3,199,658.2","754,107.6",24.352263%,75.647736%
2022-11-01,B DIVISION,Q,peak,"3,308,798.5","1.6633718","0.95291126","5,503,762.5","3,152,991.2","766,561.9",23.167379%,76.83262%
2022-11-01,B DIVISION,R,offpeak,"3,432,016","1.7041463","0.2303449","5,848,657.5","790,547.4","711,850.2",20.74146%,79.258543%
2022-11-01,B DIVISION,R,peak,"3,864,662.2","1.7766138","0.21843913","6,866,012.5","844,193.44","708,966",18.344837%,81.65516%
2022-11-01,B DIVISION,S Fkln,offpeak,"171,280.5","1.0036157","0.11861366","171,899.8","20,316.207","7,310.5",4.268145%,95.731854%
2022-11-01,B DIVISION,S Fkln,peak,"180,217.2","0.9107592","0.14608948","164,134.47","26,327.836","7,189.9",3.9895747%,96.01042%
2022-11-01,B DIVISION,S Rock,offpeak,"23,417.299","1.1074282","-0.5774203","25,932.979","-13,521.625","2,639.2",11.2703%,88.7297%
2022-11-01,B DIVISION,S Rock,peak,"18,478.9","0.92659134","-0.6781517","17,122.389","-12,531.498","1,590.7",8.608197%,91.3918%
2022-11-01,B DIVISION,W,offpeak,"1,266,462.4","1.1136203","0.078409754","1,410,358.2","99,303.01","150,884.7",11.913871%,88.08613%
2022-11-01,B DIVISION,W,peak,"1,473,050.4","1.0308063","-0.09838886","1,518,429.6","-144,931.75","146,780.1",9.964363%,90.035635%
2022-10-01,A DIVISION,"1",offpeak,"4,658,673","1.0154313","0.72595745","4,730,562.5","3,381,998.2","567,181.1",12.174735%,87.82526%
2022-10-01,A DIVISION,"1",peak,"4,808,273.5","1.0808408","0.6358649","5,196,978","3,057,412.2","483,032.1",10.045854%,89.954144%
2022-10-01,A DIVISION,"2",offpeak,"4,472,014.5","1.1434553","0.37555367","5,113,548.5","1,679,481.4","640,358.7",14.319246%,85.680753%
2022-10-01,A DIVISION,"2",peak,"5,335,294","1.1267021","0.22444853","6,011,287","1,197,498.9","610,415.5",11.441084%,88.55892%
2022-10-01,A DIVISION,"3",offpeak,"1,997,597.5","1.231487","0.31587887","2,460,015.5","630,998.9","240,463.1",12.0376155%,87.962383%
2022-10-01,A DIVISION,"3",peak,"2,537,577","0.9870519","0.36124045","2,504,720","916,675.44","261,480.3",10.30433%,89.69567%
2022-10-01,A DIVISION,"4",offpeak,"3,831,697.2","1.1066177","0.6131824","4,240,224","2,349,529.5","561,733.1",14.660163%,85.33984%
2022-10-01,A DIVISION,"4",peak,"3,836,678.5","0.8567958","0.5537387","3,287,250.2","2,124,517.5","464,267.4",12.1007636%,87.89924%
2022-10-01,A DIVISION,"5",offpeak,"2,448,790.8","1.4355235","0.7559121","3,515,296.8","1,851,070.6","383,241.1",15.650219%,84.34978%
2022-10-01,A DIVISION,"5",peak,"3,095,371.5","1.339964","0.5026037","4,147,686.2","1,555,745.2","408,973.8",13.21243%,86.78757%
2022-10-01,A DIVISION,"6",offpeak,"5,185,572","1.2246007","0.67269665","6,350,255","3,488,317","682,492.7",13.161378%,86.83862%
2022-10-01,A DIVISION,"6",peak,"5,502,470.5","1.1662462","0.75124717","6,417,235.5","4,133,715.8","692,792.7",12.590575%,87.409425%
2022-10-01,A DIVISION,"7",offpeak,"4,015,531.2","1.1499671","0.5397101","4,617,728.5","2,167,222.8","528,988.6",13.173565%,86.82644%
2022-10-01,A DIVISION,"7",peak,"4,543,069.5","1.0319403","0.6562357","4,688,177","2,981,324.5","467,869.4",10.298531%,89.70147%
2022-10-01,A DIVISION,S 42nd,offpeak,"331,083.22","0.5817805","-0.112264335","192,617.75","-37,168.836","10,265.7",3.1006405%,96.89936%
2022-10-01,A DIVISION,S 42nd,peak,"380,653.1","0.43292513","-0.11762228","164,794.3","-44,773.285","2,151.3",0.56516025%,99.43484%
2022-10-01,B DIVISION,A,offpeak,"3,489,255.5","1.4570509","1.0445261","5,084,023","3,644,618.2","780,256.4",22.361687%,77.63831%
2022-10-01,B DIVISION,A,peak,"4,156,583.5","1.2893753","0.8697112","5,359,396","3,615,027.5","766,244.4",18.434475%,81.565523%
2022-10-01,B DIVISION,B,offpeak,"1,871,855.2","2.1336038","1.3931624","3,993,797.8","2,607,798.5","516,090.4",27.571064%,72.428936%
2022-10-01,B DIVISION,B,peak,"2,692,848.2","1.8000396","1.249279","4,847,233.5","3,364,118.8","643,133.7",23.883028%,76.116973%
2022-10-01,B DIVISION,C,offpeak,"2,320,906.8","1.8376576","0.7155843","4,265,032","1,660,804.2","502,397.5",21.646604%,78.353393%
2022-10-01,B DIVISION,C,peak,"2,015,501.1","1.8806385","0.53394425","3,790,429","1,076,165.2","409,036.8",20.294546%,79.70545%
2022-10-01,B DIVISION,D,offpeak,"3,022,811.5","1.9311805","0.8295668","5,837,594","2,507,624","780,467.7",25.819266%,74.180734%
2022-10-01,B DIVISION,D,peak,"2,816,469.8","1.3747143","0.78481174","3,871,841","2,210,398.5","598,117.9",21.23644%,78.76356%
2022-10-01,B DIVISION,E,offpeak,"3,628,755.5","1.238002","0.853091","4,492,406.5","3,095,658.8","668,700.5",18.427819%,81.57218%
2022-10-01,B DIVISION,E,peak,"3,863,103","1.2962769","0.69143564","5,007,651.5","2,671,087","574,564.8",14.873143%,85.12686%
2022-10-01,B DIVISION,F,offpeak,"3,955,037.2","1.6445435","0.37211195","6,504,231","1,471,716.6","799,793.9",20.222159%,79.77784%
2022-10-01,B DIVISION,F,peak,"4,488,965","1.4540013","0.24972391","6,526,961.5","1,121,002","711,199.8",15.84329%,84.15671%
2022-10-01,B DIVISION,G,offpeak,"1,293,236.1","0.97414863","0.745579","1,259,804.2","964,209.7","168,504",13.02964%,86.97036%
2022-10-01,B DIVISION,G,peak,"1,470,002","0.9236837","0.45977926","1,357,816.9","675,876.44","217,227.8",14.777382%,85.22262%
2022-10-01,B DIVISION,JZ,offpeak,"1,311,211.6","1.3472729","0.40299773","1,766,559.9","528,415.3","219,295.3",16.724631%,83.27537%
2022-10-01,B DIVISION,JZ,peak,"1,393,444.8","1.2352895","0.55393445","1,721,307.8","771,877.06","239,092.9",17.158405%,82.841593%
2022-10-01,B DIVISION,L,offpeak,"2,919,207.2","0.7650233","0.17745711","2,233,261.5","518,034.1","194,200.5",6.652508%,93.34749%
2022-10-01,B DIVISION,L,peak,"2,918,935","0.7302928","0.1452013","2,131,677.2","423,833.16","156,440.6",5.3595092%,94.640493%
2022-10-01,B DIVISION,M,offpeak,"1,887,942.2","1.9728253","0.31882003","3,724,580.2","601,913.8","436,771.5",23.134792%,76.86521%
2022-10-01,B DIVISION,M,peak,"2,203,043.8","2.0309675","0.43862408","4,474,310","966,308.06","469,217.3",21.298593%,78.701407%
2022-10-01,B DIVISION,N,offpeak,"2,416,579.2","1.6992452","0.95848364","4,106,360.8","2,316,251.8","540,089.3",22.349331%,77.65067%
2022-10-01,B DIVISION,N,peak,"2,589,223.5","1.3694158","0.38746393","3,545,723.5","1,003,230.7","413,286.1",15.961778%,84.03822%
2022-10-01,B DIVISION,Q,offpeak,"2,755,326","1.7630374","1.1177781","4,857,742.5","3,079,842.8","688,741.6",24.996738%,75.00326%
2022-10-01,B DIVISION,Q,peak,"3,311,719.2","1.5493666","0.77038157","5,131,067.5","2,551,287.5","682,792",20.617448%,79.38255%
2022-10-01,B DIVISION,R,offpeak,"3,547,339.2","1.9144416","0.34436026","6,791,174","1,221,562.6","820,020.6",23.116498%,76.8835%
2022-10-01,B DIVISION,R,peak,"3,818,482.2","1.5796397","0.20257325","6,031,826","773,522.44","653,853.7",17.123392%,82.876605%
2022-10-01,B DIVISION,S Fkln,offpeak,"177,478.3","0.45795092","0.04567702","81,276.35","8,106.6797","4,563.5",2.5713002%,97.4287%
2022-10-01,B DIVISION,S Fkln,peak,"175,206.61","0.304734","0.055352274","53,391.406","9,698.084","2,880.6",1.644116%,98.355883%
2022-10-01,B DIVISION,S Rock,offpeak,"27,894.2","2.4623804","-0.5956054","68,686.125","-16,613.936","3,602.3",12.914154%,87.085843%
2022-10-01,B DIVISION,S Rock,peak,"20,376.201","1.5951754","-0.6416583","32,503.613","-13,074.559","2,408.1",11.8181996%,88.1818%
2022-10-01,B DIVISION,W,offpeak,"1,193,803.1","1.4152322","0.46381265","1,689,508.5","553,701","178,036.5",14.913389%,85.086614%
2022-10-01,B DIVISION,W,peak,"1,457,583.8","0.88723123","-0.028632129","1,293,213.8","-41,733.723","132,566.4",9.094942%,90.90506%
2022-09-01,A DIVISION,"1",offpeak,"3,801,368.8","1.0127892","0.68451065","3,849,985.5","2,602,077.5","452,888.5",11.913827%,88.086176%
2022-09-01,A DIVISION,"1",peak,"3,755,038","1.0276026","0.64503026","3,858,686.5","2,422,113.2","367,074.2",9.775513%,90.224487%
2022-09-01,A DIVISION,"2",offpeak,"4,102,718","1.6438696","0.606881","6,744,333.5","2,489,861.8","719,808.9",17.544684%,82.45532%
2022-09-01,A DIVISION,"2",peak,"4,300,411.5","1.4004135","0.50388575","6,022,354.5","2,166,916","611,065.7",14.20947%,85.790527%
2022-09-01,A DIVISION,"3",offpeak,"1,662,561.8","1.198089","0.45042837","1,991,896.9","748,864.94","224,254.4",13.488486%,86.511517%
2022-09-01,A DIVISION,"3",peak,"2,002,148.8","1.0895137","0.5334473","2,181,368.5","1,068,040.9","233,454.1",11.660178%,88.339823%
2022-09-01,A DIVISION,"4",offpeak,"3,155,916.8","0.9853937","0.5536223","3,109,820.8","1,747,185.9","441,333.2",13.98431%,86.01569%
2022-09-01,A DIVISION,"4",peak,"3,139,756","0.8595936","0.3880866","2,698,914","1,218,497.1","341,742.7",10.8843714%,89.115626%
2022-09-01,A DIVISION,"5",offpeak,"1,967,823.4","1.2391703","0.71047705","2,438,468.5","1,398,093.4","307,992.8",15.651445%,84.348553%
2022-09-01,A DIVISION,"5",peak,"2,388,602","0.9776354","0.3564121","2,335,181.8","851,326.7","292,620.9",12.2507185%,87.74928%
2022-09-01,A DIVISION,"6",offpeak,"3,845,632.8","1.0674084","0.5122047","4,104,860.8","1,969,751.1","418,090.6",10.871829%,89.12817%
2022-09-01,A DIVISION,"6",peak,"4,084,415.2","1.1141279","0.58339006","4,550,561","2,382,807.2","452,691.3",11.083381%,88.91662%
2022-09-01,A DIVISION,"7",offpeak,"3,392,819","0.8728389","0.56980056","2,961,384.5","1,933,230.2","429,608.2",12.662278%,87.33772%
2022-09-01,A DIVISION,"7",peak,"3,676,039.5","0.82449824","0.5100183","3,030,888.2","1,874,847.4","341,456.6",9.288708%,90.71129%
2022-09-01,A DIVISION,S 42nd,offpeak,"256,015.2","0.5501735","-0.11231129","140,852.78","-28,753.398","4,696.2",1.8343441%,98.165655%
2022-09-01,A DIVISION,S 42nd,peak,"291,293.1","0.3607949","-0.11574196","105,097.06","-33,714.832","127.299995",0.043701686%,99.9563%
2022-09-01,B DIVISION,A,offpeak,"2,896,616.5","1.4112962","0.9543118","4,087,984","2,764,275.5","641,082.1",22.1321%,77.8679%
2022-09-01,B DIVISION,A,peak,"3,400,912","1.2053512","0.752856","4,099,293.5","2,560,397.2","586,662.5",17.250152%,82.74985%
2022-09-01,B DIVISION,B,offpeak,"1,588,328.8","2.0415761","1.0136739","3,242,694","1,610,047.4","404,121.8",25.443208%,74.55679%
2022-09-01,B DIVISION,B,peak,"2,174,936.2","1.6467233","1.0569388","3,581,518.2","2,298,774.2","490,293.9",22.54291%,77.45709%
2022-09-01,B DIVISION,C,offpeak,"1,891,125.5","1.8906403","0.6523173","3,575,438","1,233,613.9","404,001.1",21.362998%,78.637004%
2022-09-01,B DIVISION,C,peak,"1,547,133.8","1.9142666","0.43800232","2,961,626.5","677,648.2","308,703.7",19.953264%,80.04674%
2022-09-01,B DIVISION,D,offpeak,"2,521,643.8","2.0355654","0.9606366","5,132,970.5","2,422,383.2","684,428.1",27.14214%,72.857857%
2022-09-01,B DIVISION,D,peak,"2,302,536","1.506729","0.7099502","3,469,297.8","1,634,685.8","500,653.5",21.74357%,78.25643%
2022-09-01,B DIVISION,E,offpeak,"2,986,234","1.3499138","0.9950384","4,031,158.8","2,971,417.5","631,015.4",21.130808%,78.869194%
2022-09-01,B DIVISION,E,peak,"3,139,956.5","1.2620164","0.5071218","3,962,676.8","1,592,340.4","508,896",16.207103%,83.792895%
2022-09-01,B DIVISION,F,offpeak,"3,339,586.5","1.6510726","0.5025089","5,513,900","1,678,171.9","706,121.1",21.143967%,78.856033%
2022-09-01,B DIVISION,F,peak,"3,616,577.2","1.4863778","0.09479879","5,375,600.5","342,847.16","576,811.3",15.949093%,84.050906%
2022-09-01,B DIVISION,G,offpeak,"1,048,862.2","1.2006766","0.8470955","1,259,344.4","888,486.5","170,745.3",16.279095%,83.720905%
2022-09-01,B DIVISION,G,peak,"1,134,166.1","1.0262241","0.5303326","1,163,908.8","601,485.3","187,991.2",16.57528%,83.424723%
2022-09-01,B DIVISION,JZ,offpeak,"962,036.3","1.4599969","0.48569685","1,404,570","467,258","179,965.2",18.706696%,81.2933%
2022-09-01,B DIVISION,JZ,peak,"979,989.6","1.3158826","0.49450007","1,289,551.2","484,604.94","168,060.8",17.149243%,82.850754%
2022-09-01,B DIVISION,L,offpeak,"2,431,137.5","1.0538645","0.2887862","2,562,089.5","702,078.94","197,000.9",8.1032395%,91.89676%
2022-09-01,B DIVISION,L,peak,"2,350,805","0.8395161","0.09209999","1,973,538.8","216,509.11","131,488.6",5.5933435%,94.40666%
2022-09-01,B DIVISION,M,offpeak,"1,578,969.4","2.0382655","0.381559","3,218,359","602,470","365,192.7",23.128548%,76.871455%
2022-09-01,B DIVISION,M,peak,"1,799,728.2","2.0486937","0.38045037","3,687,091.8","684,707.25","394,083.4",21.896829%,78.10317%
2022-09-01,B DIVISION,N,offpeak,"1,983,250.2","1.608448","0.88117677","3,189,954.8","1,747,594","413,303.2",20.83969%,79.16031%
2022-09-01,B DIVISION,N,peak,"2,109,332.5","1.4200946","0.38064715","2,995,451.8","802,911.44","349,882.8",16.58737%,83.41263%
2022-09-01,B DIVISION,Q,offpeak,"2,652,315","1.6010525","0.5470468","4,246,495.5","1,450,940.2","554,242.3",20.89655%,79.10345%
2022-09-01,B DIVISION,Q,peak,"2,626,768.5","1.5640408","0.669599","4,108,373","1,758,881.5","536,569.9",20.426996%,79.573005%
2022-09-01,B DIVISION,R,offpeak,"2,900,006.5","1.8424944","0.28915042","5,343,245.5","838,538.06","651,880.3",22.478582%,77.52142%
2022-09-01,B DIVISION,R,peak,"3,022,849.8","1.6367466","0.084072776","4,947,639","254,139.36","522,907.2",17.298485%,82.701516%
2022-09-01,B DIVISION,S Fkln,offpeak,"144,439.8","0.3938275","0.048750855","56,884.367","7,041.564","2,805.9",1.9426087%,98.05739%
2022-09-01,B DIVISION,S Fkln,peak,"129,589","0.7025026","0.12667432","91,036.61","16,415.6","4,063.8",3.1359144%,96.864086%
2022-09-01,B DIVISION,S Rock,offpeak,"27,171.9","1.1231729","-0.7391633","30,518.74","-20,084.47","2,829.9",10.414804%,89.585197%
2022-09-01,B DIVISION,S Rock,peak,"17,674.9","1.0416496","-0.7480047","18,411.053","-13,220.908","2,325.4",13.15651%,86.84349%
2022-09-01,B DIVISION,W,offpeak,"1,031,762.6","1.2425007","0.31121272","1,281,965.8","321,097.66","136,342.1",13.214484%,86.78552%
2022-09-01,B DIVISION,W,peak,"1,146,699.1","0.9497863","-0.0975794","1,089,119.1","-111,894.2","109,929.4",9.586595%,90.413404%
2022-08-01,A DIVISION,"1",offpeak,"4,473,384.5","0.9373466","0.6668383","4,193,112","2,983,024","516,897.5",11.554953%,88.44505%
2022-08-01,A DIVISION,"1",peak,"4,430,001","0.9135688","0.45112985","4,047,110.8","1,998,505.8","357,024.9",8.0592506%,91.94075%
2022-08-01,A DIVISION,"2",offpeak,"2,807,806.5","1.3308979","0.4965578","3,736,903.8","1,394,238.2","473,605.2",16.867445%,83.132553%
2022-08-01,A DIVISION,"2",peak,"3,021,303","1.0939183","0.15809265","3,305,058.8","477,645.8","343,084.4",11.355511%,88.644487%
2022-08-01,A DIVISION,"3",offpeak,"1,988,021","0.93239266","0.36958978","1,853,616.2","734,752.25","234,739.3",11.807687%,88.192314%
2022-08-01,A DIVISION,"3",peak,"2,142,360.5","1.0222207","0.32574594","2,189,965.2","697,865.25","223,962.9",10.4540244%,89.54598%
2022-08-01,A DIVISION,"4",offpeak,"3,635,787.8","1.2145323","0.5237678","4,415,781.5","1,904,308.6","513,873.7",14.133765%,85.866237%
2022-08-01,A DIVISION,"4",peak,"3,551,925","0.81239736","0.085916944","2,885,574.5","305,170.56","332,468",9.36022%,90.63978%
2022-08-01,A DIVISION,"5",offpeak,"2,271,784","1.4191041","0.5097726","3,223,898.2","1,158,093.4","320,612.6",14.112811%,85.88719%
2022-08-01,A DIVISION,"5",peak,"2,729,401.2","0.7991619","-0.08936251","2,181,233.5","-243,906.12","260,427.4",9.5415585%,90.45844%
2022-08-01,A DIVISION,"6",offpeak,"4,513,160","1.3401256","0.57052","6,048,201.5","2,574,848","537,637.7",11.912666%,88.08733%
2022-08-01,A DIVISION,"6",peak,"4,719,788","1.0325656","0.46704388","4,873,491","2,204,348","436,590.4",9.250212%,90.74979%
2022-08-01,A DIVISION,"7",offpeak,"3,849,657.2","1.0245013","0.48899502","3,943,979","1,882,463.1","481,015.3",12.495016%,87.50498%
2022-08-01,A DIVISION,"7",peak,"4,116,041","0.94398034","0.46767944","3,885,461.5","1,924,987.8","406,733.8",9.881675%,90.118325%
2022-08-01,A DIVISION,S 42nd,offpeak,"304,837.4","0.76068985","-0.092144735","231,886.72","-28,089.16","12,866.2",4.2206764%,95.779324%
2022-08-01,A DIVISION,S 42nd,peak,"335,392.9","0.6042697","-0.09431957","202,667.75","-31,634.111","5,590.5",1.6668512%,98.33315%
2022-08-01,B DIVISION,A,offpeak,"3,347,371","1.3378875","0.7387978","4,478,406","2,473,030.2","711,904.9",21.267582%,78.73242%
2022-08-01,B DIVISION,A,peak,"3,777,452","1.1169695","0.3806288","4,219,299","1,437,807","566,093.6",14.986123%,85.01388%
2022-08-01,B DIVISION,B,offpeak,"1,858,704.8","1.9114513","0.8740919","3,552,823.5","1,624,678.8","456,198.2",24.543877%,75.456125%
2022-08-01,B DIVISION,B,peak,"2,525,378.2","1.52677","0.7548034","3,855,671.8","1,906,164.1","519,852.3",20.585127%,79.414874%
2022-08-01,B DIVISION,C,offpeak,"2,182,146","1.853345","0.5600205","4,044,269.5","1,222,046.5","459,096.1",21.038744%,78.96126%
2022-08-01,B DIVISION,C,peak,"1,751,578.5","1.7726563","0.17349847","3,104,946.8","303,896.2","302,151.9",17.250262%,82.749736%
2022-08-01,B DIVISION,D,offpeak,"2,940,059.5","1.9392794","0.8134286","5,701,597","2,391,528.2","771,563.2",26.243117%,73.756886%
2022-08-01,B DIVISION,D,peak,"2,609,951","1.407488","0.5561169","3,673,474.5","1,451,437.8","517,012.2",19.80927%,80.19073%
2022-08-01,B DIVISION,E,offpeak,"3,393,295.2","1.4340291","0.9392537","4,866,084","3,187,165","736,200",21.695726%,78.30427%
2022-08-01,B DIVISION,E,peak,"3,509,612.5","1.3408635","0.49423984","4,705,911","1,734,590.2","584,965.1",16.667512%,83.332485%
2022-08-01,B DIVISION,F,offpeak,"3,872,342.5","1.8460097","0.38405055","7,148,382","1,487,175.2","856,594.7",22.120841%,77.87916%
2022-08-01,B DIVISION,F,peak,"4,051,294.5","1.4411061","-0.01450643","5,838,345.5","-58,769.82","632,070.9",15.601702%,84.3983%
2022-08-01,B DIVISION,G,offpeak,"1,200,870.8","1.1454582","0.6927318","1,375,547.4","831,881.4","192,313.4",16.014495%,83.98551%
2022-08-01,B DIVISION,G,peak,"1,272,217","1.2278374","0.30094713","1,562,075.8","382,870.03","231,076.9",18.163325%,81.836677%
2022-08-01,B DIVISION,JZ,offpeak,"1,045,304.3","1.6437467","0.726794","1,718,215.5","759,720.9","218,535.9",20.906438%,79.093564%
2022-08-01,B DIVISION,JZ,peak,"1,046,587.4","1.4677668","0.35863155","1,536,146.2","375,339.25","184,229.2",17.602849%,82.39715%
2022-08-01,B DIVISION,L,offpeak,"2,830,957.5","0.81511694","0.13880038","2,307,561.5","392,938","191,687.9",6.771133%,93.228865%
2022-08-01,B DIVISION,L,peak,"2,603,648.2","0.8536353","-0.03405493","2,222,566","-88,667.06","136,337.5",5.236402%,94.763595%
2022-08-01,B DIVISION,M,offpeak,"1,834,446.5","2.4140046","0.35485572","4,428,362.5","650,963.9","453,763.7",24.735728%,75.26427%
2022-08-01,B DIVISION,M,peak,"2,050,572","2.1197257","0.26822114","4,346,650.5","550,006.75","452,276.1",22.056095%,77.943903%
2022-08-01,B DIVISION,N,offpeak,"2,246,709.5","1.4516689","0.5031362","3,261,478","1,130,400.9","437,383.4",19.467732%,80.532265%
2022-08-01,B DIVISION,N,peak,"2,361,098.5","1.4496052","0.20781921","3,422,660.5","490,681.6","373,020.7",15.798607%,84.20139%
2022-08-01,B DIVISION,Q,offpeak,"3,068,622.5","1.5731996","0.46279848","4,827,555.5","1,420,153.9","643,524.1",20.971107%,79.02889%
2022-08-01,B DIVISION,Q,peak,"2,974,853.8","1.4848562","0.4645883","4,417,230.5","1,382,082.2","580,286.7",19.506395%,80.493605%
2022-08-01,B DIVISION,R,offpeak,"3,278,476.5","1.8591604","0.15455256","6,095,213.5","506,696.94","735,825.5",22.444129%,77.55587%
2022-08-01,B DIVISION,R,peak,"3,390,975","1.9789004","0.10049557","6,710,402","340,777.97","616,838.5",18.190594%,81.80941%
2022-08-01,B DIVISION,S Fkln,offpeak,"176,771.1","0.37710845","0.026175026","66,661.875","4,626.988","3,546.5",2.0062668%,97.99373%
2022-08-01,B DIVISION,S Fkln,peak,"152,059.9","0.47976592","0.03704222","72,953.16","5,632.636","3,935.8",2.588322%,97.41168%
2022-08-01,B DIVISION,S Rock,offpeak,"41,087.2","1.0449675","-0.72651124","42,934.793","-29,850.314","3,918.2",9.5363036%,90.4637%
2022-08-01,B DIVISION,S Rock,peak,"23,717.6","1.0142785","-1.0893497","24,056.252","-25,836.76","2,244.3",9.4625935%,90.537405%
2022-08-01,B DIVISION,W,offpeak,"1,136,987.2","1.1642141","0.09266205","1,323,696.6","105,355.58","141,268.2",12.424783%,87.575215%
2022-08-01,B DIVISION,W,peak,"1,237,672.2","1.0994726","-0.21560548","1,360,786.8","-266,848.94","124,115.7",10.028155%,89.971846%
2022-07-01,A DIVISION,"1",offpeak,"3,780,979","1.1472886","0.7566748","4,337,874","2,860,971.5","493,414.6",13.049917%,86.95008%
2022-07-01,A DIVISION,"1",peak,"3,914,519.5","1.1512364","0.55894816","4,506,537.5","2,188,013.5","363,379.1",9.282853%,90.71715%
2022-07-01,A DIVISION,"2",offpeak,"2,440,810.5","1.1605207","0.5232027","2,832,611","1,277,038.6","394,826.4",16.176037%,83.82396%
2022-07-01,A DIVISION,"2",peak,"2,654,296","1.0561883","0.34728974","2,803,436.5","921,809.75","315,571.7",11.889092%,88.110906%
2022-07-01,A DIVISION,"3",offpeak,"1,789,792.4","0.75951403","0.46085337","1,359,372.4","824,831.9","209,615.4",11.711716%,88.288283%
2022-07-01,A DIVISION,"3",peak,"1,863,879.5","0.9458399","0.39633214","1,762,931.6","738,715.4","179,668.5",9.639491%,90.36051%
2022-07-01,A DIVISION,"4",offpeak,"3,124,975.5","1.1324337","0.51942176","3,538,827.5","1,623,180.2","443,347.1",14.187218%,85.812783%
2022-07-01,A DIVISION,"4",peak,"3,083,852.5","0.8325656","0.45801678","2,567,509.8","1,412,456.2","377,260.9",12.233429%,87.76657%
2022-07-01,A DIVISION,"5",offpeak,"2,194,872","1.3851554","0.6464302","3,040,238.8","1,418,831.6","337,254.1",15.365547%,84.634453%
2022-07-01,A DIVISION,"5",peak,"2,528,247.2","1.106181","0.45048633","2,796,699.2","1,138,940.9","333,737.7",13.200359%,86.79964%
2022-07-01,A DIVISION,"6",offpeak,"4,067,104.2","1.2557658","0.53593343","5,107,330.5","2,179,697","506,150.3",12.44498%,87.55502%
2022-07-01,A DIVISION,"6",peak,"4,366,792","1.1072589","0.5978783","4,835,169","2,610,809.8","499,621.9",11.4413954%,88.5586%
2022-07-01,A DIVISION,"7",offpeak,"3,354,021","0.8440006","0.46877784","2,830,795.5","1,572,290.6","411,219.8",12.260502%,87.7395%
2022-07-01,A DIVISION,"7",peak,"3,648,758","0.8512237","0.36265653","3,105,909.2","1,323,245.9","327,709.2",8.981391%,91.01861%
2022-07-01,A DIVISION,S 42nd,offpeak,"253,754.39","0.91270155","-0.090211466","231,602.03","-22,891.557","9,931.4",3.9137844%,96.086216%
2022-07-01,A DIVISION,S 42nd,peak,"316,762.3","0.3620963","-0.09798916","114,698.45","-31,039.271","254.8",0.080438866%,99.919564%
2022-07-01,B DIVISION,A,offpeak,"3,065,881.5","1.3478035","0.8509039","4,132,205.5","2,608,770.5","636,682.1",20.76669%,79.233307%
2022-07-01,B DIVISION,A,peak,"3,562,147","1.3129426","0.6293923","4,676,895","2,241,988","603,371.5",16.938421%,83.061576%
2022-07-01,B DIVISION,B,offpeak,"1,708,288.2","2.1138136","1.0070171","3,611,002.8","1,720,275.6","452,504.8",26.488787%,73.511213%
2022-07-01,B DIVISION,B,peak,"2,344,888.2","2.0970213","0.8933213","4,917,280.5","2,094,738.6","542,857.4",23.150672%,76.84933%
2022-07-01,B DIVISION,C,offpeak,"2,023,548.1","2.216574","0.6132699","4,485,344","1,240,981.2","497,529.1",24.586965%,75.413036%
2022-07-01,B DIVISION,C,peak,"1,690,570.1","2.145425","0.3288491","3,626,991.5","555,942.44","370,734.2",21.929537%,78.07046%
2022-07-01,B DIVISION,D,offpeak,"2,755,087.8","2.0871835","0.8478971","5,750,374","2,336,031","780,190.1",28.318158%,71.681845%
2022-07-01,B DIVISION,D,peak,"2,433,767.8","1.4460013","0.5196074","3,519,231.2","1,264,603.8","509,042.8",20.915833%,79.084164%
2022-07-01,B DIVISION,E,offpeak,"3,053,414","1.3407663","0.9515763","4,093,914.5","2,905,556.2","609,342",19.95609%,80.04391%
2022-07-01,B DIVISION,E,peak,"3,241,700.8","1.3209475","0.43827283","4,282,116.5","1,420,749.4","505,749.5",15.601362%,84.39864%
2022-07-01,B DIVISION,F,offpeak,"3,503,738.5","1.9666804","0.43157554","6,890,733.5","1,512,127.8","781,459.4",22.303589%,77.69641%
2022-07-01,B DIVISION,F,peak,"3,763,446.5","1.7155524","0.06613224","6,456,390","248,885.16","664,673.5",17.661297%,82.3387%
2022-07-01,B DIVISION,G,offpeak,"1,117,884.5","2.1648502","0.8688453","2,420,052.5","971,268.7","258,062.5",23.084898%,76.915103%
2022-07-01,B DIVISION,G,peak,"1,260,575.8","2.4584389","0.5522708","3,099,048.8","696,179.25","302,825.6",24.0228%,75.9772%
2022-07-01,B DIVISION,JZ,offpeak,"967,745.6","2.1476798","0.7445017","2,078,407.8","720,488.25","259,956.9",26.862112%,73.13789%
2022-07-01,B DIVISION,JZ,peak,"1,006,894.9","2.160767","0.6162439","2,175,665.2","620,492.9","239,880.2",23.823757%,76.176244%
